data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,trade_evento,trade_tipo,trade_op,exec_price,exec_amount,order_id,dt_evento_utc,dt_evento_brt
2025-09-26 06:15:00,3940.68,ETHUSDT,2642.621,10409211.993374,9.879999999999654,9.879999999999654,-0.0,5.0475719695183665,4.6283475522924675,1.0905775576465195,52.16632856588416,3940.7539145480514,3940.5473193249763,12.149402261520663,21.716753374738275,Baixa,no_trade_zone,info,no_trade_zone,3935.0,,,2025-09-26T06:26:09+00:00,2025-09-26T03:26:09-03:00
2025-09-26 06:45:00,3918.15,ETHUSDT,4764.1064,18712813.202013,-25.889999999999873,0.0,25.889999999999873,4.500221346544399,5.888598972645464,0.7642261542090829,43.31792454078495,3935.7050281311836,3939.0276121759916,4.558199434745347,14.285512015306308,Baixa,decisao,info,decisao,3935.0,,,2025-09-26T06:54:13+00:00,2025-09-26T03:54:13-03:00
2025-09-26 09:00:00,3937.3,ETHUSDT,1390.32776,1390.32776,2.9200000000000728,2.9200000000000728,-0.0,4.656029258429702,4.49352571150571,1.0361639294747773,50.88804071595811,3935.791613127157,3936.536257591484,4.276234781910716,5.4362539445104865,Baixa,decisao,info,decisao,3935.0,,,2025-09-26T09:27:42+00:00,2025-09-26T06:27:42-03:00
2025-09-26 11:30:00,3906.37,ETHUSDT,486.18784,486.18784,15.61999999999989,15.61999999999989,-0.0,4.784255760613769,5.3233238043514115,0.8987346884108393,47.33334751276084,3896.2987915026124,3911.184305047472,-21.265604608430294,-17.141854501268565,Baixa,decisao,info,decisao,3935.0,,,2025-09-26T11:33:51+00:00,2025-09-26T08:33:51-03:00
2025-09-26 13:15:00,3923.48,ETHUSDT,186.76454,186.76454,-4.800000000000182,0.0,4.800000000000182,6.60833782812048,6.137231005057599,1.0767621135125351,51.84812003775202,3920.5159611182326,3916.2710843811587,-1.444067028729478,-12.098466508014202,Alta,decisao,info,decisao,3935.0,,,2025-09-26T13:16:10+00:00,2025-09-26T10:16:10-03:00
2025-09-26 14:45:00,3935.3,ETHUSDT,1160.26526,1160.26526,-5.839999999999691,0.0,5.839999999999691,7.0855132096488145,6.519970029827155,1.0867401502206986,52.078364913128375,3938.369714602219,3928.372813517829,9.017067419888463,2.479783960755317,Alta,decisao,info,decisao,3935.0,,,2025-09-26T14:53:51+00:00,2025-09-26T11:53:51-03:00
2025-09-27 10:15:00,3994.0,ETHUSDT,205.9565,822668.849988,1.3400000000001455,1.3400000000001455,-0.0,1.8138838905307633,2.7945314889636945,0.649083360733005,39.36025165183234,3992.0212749452385,3999.963049944614,-14.471825159867421,-14.474843055013634,Alta,no_trade_zone,info,no_trade_zone,3992.25,,,2025-09-27T10:17:51+00:00,2025-09-27T07:17:51-03:00
2025-09-27 10:15:00,3990.04,ETHUSDT,870.023,3473296.370654,-2.619999999999891,0.0,2.619999999999891,1.7181696048164672,2.981674346106544,0.5762432128310876,36.55801389914303,3991.0312749452382,3999.603049944614,-15.268654428160517,-14.634208908672253,Baixa,no_trade_zone,info,no_trade_zone,3988.35,,,2025-09-27T10:29:57+00:00,2025-09-27T07:29:57-03:00
2025-09-27 10:30:00,4013.52,ETHUSDT,2753.5964,11029729.164164,23.4699999999998,23.4699999999998,-0.0,3.279361594696615,2.9223115263296626,1.1221807001580686,52.878659205339304,3996.657963314838,4000.9924278799176,-10.299904941680325,-14.05770445300056,Alta,decisao,info,decisao,4008.75,,,2025-09-27T10:36:58+00:00,2025-09-27T07:36:58-03:00
2025-09-27 10:30:00,4012.8,ETHUSDT,4622.1747,18523848.091756,22.75,22.75,-0.0,3.227933023268058,2.9223115263296626,1.1045821070699628,52.48462881820192,3996.4779633148382,4000.926973334463,-10.44478299046068,-14.086680062756631,Alta,decisao,info,decisao,4011.35,,,2025-09-27T10:45:02+00:00,2025-09-27T07:45:02-03:00
2025-09-28 03:45:00,4001.58,ETHUSDT,86.89312,86.89312,1.6599999999998545,1.6599999999998545,-0.0,1.9084240710627782,2.409943536074338,0.7918957612473748,44.19318234762273,4002.541493497728,4006.609069707374,-6.015065320333633,-4.724628756291423,Baixa,no_trade_zone,info,no_trade_zone,4000.05,,,2025-09-28T03:50:32+00:00,2025-09-28T00:50:32-03:00
2025-09-28 04:00:00,4000.53,ETHUSDT,39.02574,39.02574,-2.149999999999636,0.0,2.149999999999636,1.8432685483975406,2.406948361415521,0.7658114224409528,43.368811228004205,4002.2448712899186,4006.1648843132493,-6.140196137307612,-5.151026466254285,Baixa,no_trade_zone,info,no_trade_zone,3999.65,,,2025-09-28T04:03:54+00:00,2025-09-28T01:03:54-03:00
