data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,trade_evento,trade_tipo,trade_op,exec_price,exec_amount,order_id,dt_evento_utc,dt_evento_brt
2025-09-26 06:30:00,0.775,ADAUSDT,223035.2,172787.21446,-0.0008000000000000229,0.0,0.0008000000000000229,0.0010810256872993667,0.0010257542260595364,1.053883727539839,51.3117521410129,0.7746493084673317,0.774566820896361,0.0009477417249773579,0.0015037741001690693,Baixa,no_trade_zone,info,no_trade_zone,0.774785,,,2025-09-26T06:37:32+00:00,2025-09-26T03:37:32-03:00
2025-09-26 07:45:00,0.7736,ADAUSDT,317350.48,317350.48,0.0035999999999999366,0.0035999999999999366,-0.0,0.0012612631106895483,0.001333091995570414,0.9461185836239824,48.615669753389795,0.773798688185271,0.7743329971498037,-0.00029514088791771087,0.0004735979957345111,Baixa,decisao,info,decisao,0.774785,,,2025-09-26T08:14:39+00:00,2025-09-26T05:14:39-03:00
2025-09-26 12:00:00,0.7582,ADAUSDT,195845.97,195845.97,-0.00550000000000006,0.0,0.00550000000000006,0.0010001371639002284,0.0017311226929097139,0.5777390406795333,36.61816217913329,0.7623442120850935,0.7671305919947161,-0.006864986892307301,-0.0049256688694359905,Baixa,decisao,info,decisao,0.774785,,,2025-09-26T12:15:07+00:00,2025-09-26T09:15:07-03:00
2025-09-26 14:00:00,0.7774,ADAUSDT,20220.38,20220.38,0.00019999999999997797,0.00019999999999997797,-0.0,0.0017773103407495265,0.001263243195616753,1.4069423424693694,58.45351247699337,0.7731766874973021,0.7704669464725342,0.0018482311904768345,-0.001796863943238099,Alta,decisao,info,decisao,0.774785,,,2025-09-26T14:01:03+00:00,2025-09-26T11:01:03-03:00
2025-09-27 10:15:00,0.7824,ADAUSDT,68181.1,53346.04352,0.0004999999999999449,0.0004999999999999449,-0.0,0.0005065283704068801,0.0008409891554311622,0.6023007159315756,37.589742670831846,0.7815139365887934,0.7839786148038559,-0.004765250067979787,-0.005078866277402701,Alta,decisao,info,decisao,0.78185,,,2025-09-27T10:20:08+00:00,2025-09-27T07:20:08-03:00
2025-09-27 10:30:00,0.7832,ADAUSDT,51178.1,40042.02246,0.0016000000000000458,0.0016000000000000458,-0.0,0.0005468912929789345,0.0008475869448377321,0.6452332664038792,39.21834548204938,0.7817864038051767,0.7838863090257968,-0.004415798696642326,-0.005077073300599608,Alta,decisao,info,decisao,0.782915,,,2025-09-27T10:33:38+00:00,2025-09-27T07:33:38-03:00
2025-09-27 10:30:00,0.7846,ADAUSDT,385388.9,302234.26972,0.0030000000000000027,0.0030000000000000027,-0.0,0.0006468912929789314,0.0008475869448377321,0.7632152629519048,43.28542742275043,0.7821364038051768,0.7840135817530696,-0.004134091379568994,-0.005020731837184942,Alta,decisao,info,decisao,0.78437,,,2025-09-27T10:40:10+00:00,2025-09-27T07:40:10-03:00
2025-09-27 10:45:00,0.7842,ADAUSDT,117023.3,91866.59766,-0.0007000000000000339,0.0,0.0007000000000000339,0.0006287593893093653,0.000810225581724332,0.7760300384137858,43.694646015496254,0.7827028446723926,0.7837877637244131,-0.0028185260308459803,-0.003940245488603681,Alta,decisao,info,decisao,0.784255,,,2025-09-27T10:48:43+00:00,2025-09-27T07:48:43-03:00
2025-09-28 03:45:00,0.7745,ADAUSDT,3283.98,3283.98,0.00039999999999995595,0.00039999999999995595,-0.0,0.0004885403866023316,0.0007331350632447588,0.6663716020348508,39.989375792357876,0.7747934017579697,0.7768337577280121,-0.003929371372157431,-0.00390724399382807,Baixa,decisao,info,decisao,0.7742,,,2025-09-28T03:52:37+00:00,2025-09-28T00:52:37-03:00
2025-09-28 04:00:00,0.7751,ADAUSDT,8212.67,8212.67,9.999999999998899e-05,9.999999999998899e-05,-0.0,0.0004927469119752649,0.0006843444310354643,0.7200276492784518,41.86139970369093,0.7749638017149025,0.7767234286890472,-0.0036628808194223428,-0.0039029967142500746,Alta,no_trade_zone,info,no_trade_zone,0.774045,,,2025-09-28T04:10:49+00:00,2025-09-28T01:10:49-03:00
2025-09-28 04:15:00,0.7734,ADAUSDT,21809.95,21809.95,-0.000500000000000056,0.0,0.000500000000000056,0.0004529362787106697,0.0007444194153906452,0.6084423234353508,37.8280473331381,0.7743478508897517,0.7763161622686099,-0.003910760809985536,-0.0038824607634597415,Baixa,no_trade_zone,info,no_trade_zone,0.774275,,,2025-09-28T04:19:39+00:00,2025-09-28T01:19:39-03:00
2025-09-28 04:15:00,0.774,ADAUSDT,45276.29,45276.29,9.999999999998899e-05,9.999999999998899e-05,-0.0,0.00046007913585352603,0.0007087051296763555,0.6491827370624937,39.363905677233255,0.7744978508897518,0.7763707077231553,-0.0037900291026684574,-0.0038583144219963257,Alta,no_trade_zone,info,no_trade_zone,0.773355,,,2025-09-28T04:25:14+00:00,2025-09-28T01:25:14-03:00
2025-09-28 04:30:00,0.7733,ADAUSDT,47.78,47.78,0.0,0.0,-0.0,0.00042323925026216907,0.0006998974808616845,0.6047160646171988,37.68367987027365,0.7740671379974172,0.7760311456705427,-0.003920337437254173,-0.003867231503437246,Baixa,no_trade_zone,info,no_trade_zone,0.773615,,,2025-09-28T04:31:43+00:00,2025-09-28T01:31:43-03:00
2025-09-28 04:30:00,0.7745,ADAUSDT,17959.16,17959.16,0.0011999999999999789,0.0011999999999999789,-0.0,0.0005089535359764532,0.0006998974808616845,0.727182980212832,42.10225485913629,0.7743671379974172,0.7761402365796335,-0.0036788740226201266,-0.0038189388205104365,Alta,no_trade_zone,info,no_trade_zone,0.77507,,,2025-09-28T04:36:48+00:00,2025-09-28T01:36:48-03:00
2025-09-28 04:45:00,0.7751,ADAUSDT,0.0,0.0,0.0,0.0,-0.0,0.0005130683729437726,0.0006538704442366559,0.7846636554168479,43.96703283754452,0.7746628537245916,0.77609866381522,-0.003300107859566137,-0.003730554364452837,Alta,no_trade_zone,info,no_trade_zone,0.77497,,,2025-09-28T04:46:15+00:00,2025-09-28T01:46:15-03:00
2025-09-28 04:45:00,0.7749,ADAUSDT,200.64,200.64,-0.00019999999999997797,0.0,0.00019999999999997797,0.0005130683729437726,0.0006681561585223686,0.7678869174511935,43.4352961080947,0.7746128537245917,0.7760804819970382,-0.0033403517620050893,-0.0037386031449406273,Alta,no_trade_zone,info,no_trade_zone,0.773615,,,2025-09-28T04:47:01+00:00,2025-09-28T01:47:01-03:00
2025-09-30 23:45:00,0.807,ADAUSDT,192670.8,155377.56444,0.0008000000000000229,0.0008000000000000229,-0.0,0.0014390096984158746,0.0006231135984247335,2.309385803894784,69.78291262314869,0.8054209936749365,0.8027443740746867,0.006090276594660993,0.006772130728317674,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:51:47+00:00,2025-09-30T20:51:47-03:00
2025-09-30 23:45:00,0.8072,ADAUSDT,204255.9,164727.94748,0.0010000000000000009,0.0010000000000000009,-0.0,0.0014532954127015872,0.0006231135984247335,2.3323121440064867,69.99080647956089,0.8054709936749365,0.8027625558928685,0.006130520497100056,0.006780179508805486,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:52:51+00:00,2025-09-30T20:52:51-03:00
2025-09-30 23:45:00,0.8072,ADAUSDT,209292.5,168793.07089,0.0010000000000000009,0.0010000000000000009,-0.0,0.0014532954127015872,0.0006231135984247335,2.3323121440064867,69.99080647956089,0.8054709936749365,0.8027625558928685,0.006130520497100056,0.006780179508805486,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:53:54+00:00,2025-09-30T20:53:54-03:00
2025-09-30 23:45:00,0.8068,ADAUSDT,230819.5,186168.84189,0.0005999999999999339,0.0005999999999999339,-0.0,0.0014247239841301538,0.0006231135984247335,2.2864594637830673,69.57211823179182,0.8053709936749365,0.8027261922565048,0.00605003269222204,0.006764081947829884,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:54:57+00:00,2025-09-30T20:54:57-03:00
2025-09-30 23:45:00,0.8068,ADAUSDT,232175.6,187263.00607,0.0005999999999999339,0.0005999999999999339,-0.0,0.0014247239841301538,0.0006231135984247335,2.2864594637830673,69.57211823179182,0.8053709936749365,0.8027261922565048,0.00605003269222204,0.006764081947829884,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:56:01+00:00,2025-09-30T20:56:01-03:00
2025-09-30 23:45:00,0.8078,ADAUSDT,290052.5,233978.61909,0.0015999999999999348,0.0015999999999999348,-0.0,0.0014961525555587253,0.0006231135984247335,2.4010911643415964,70.59767140368359,0.8056209936749364,0.8028171013474139,0.006251252204417135,0.006804325850268902,Baixa,decisao,info,decisao,50000.0,,,2025-09-30T23:57:07+00:00,2025-09-30T20:57:07-03:00
