data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,trade_evento,trade_tipo,trade_op,exec_price,exec_amount,order_id,dt_evento_utc,dt_evento_brt
2025-09-26 06:30:00,943.42,BNBUSDT,559.575,528007.46776,-0.18000000000006366,0.0,0.18000000000006366,0.9190867928058842,1.084434773220739,0.84752611729355,45.87356624409159,941.9245479191688,944.1764010581934,-5.850873075899017,-6.877716093405586,Alta,decisao,info,decisao,943.115,,,2025-09-26T06:34:41+00:00,2025-09-26T03:34:41-03:00
2025-09-26 07:30:00,946.5,BNBUSDT,112.5322,112.5322,-0.2999999999999545,0.0,0.2999999999999545,1.1597361259425543,1.1575202949711105,1.0019142912492078,50.04781151864432,945.4854030621623,945.2843052433292,-2.5465043749311462,-4.858614758453959,Alta,decisao,info,decisao,943.115,,,2025-09-26T07:58:38+00:00,2025-09-26T04:58:38-03:00
2025-09-26 09:45:00,944.1,BNBUSDT,289.8144,289.8144,3.800000000000068,3.800000000000068,-0.0,1.1499029996737922,1.3026211104196062,0.8827609121914048,46.886511530767415,945.2593882959256,945.8449477735039,-1.265727343608546,-0.3961171907960253,Baixa,decisao,info,decisao,943.115,,,2025-09-26T09:56:48+00:00,2025-09-26T06:56:48-03:00
2025-09-26 11:45:00,937.6,BNBUSDT,203.0298,203.0298,-1.6999999999999318,0.0,1.6999999999999318,1.1036289273920667,1.41969833030121,0.7773686168651868,43.73705091272859,938.0262580887975,941.2170908522819,-4.966038317143443,-3.7667504195365744,Baixa,decisao,info,decisao,943.115,,,2025-09-26T11:59:09+00:00,2025-09-26T08:59:09-03:00
2025-09-26 13:45:00,947.9,BNBUSDT,86.1702,86.1702,0.7999999999999545,0.7999999999999545,-0.0,1.5666891683985695,1.2235939754579273,1.2803995441480003,56.14803543676297,944.7994840960097,942.9441425402639,0.9041504190270189,-1.8271971542741137,Alta,decisao,info,decisao,943.115,0.011,,2025-09-26T14:00:25+00:00,2025-09-26T11:00:25-03:00
2025-09-26 13:45:00,947.9,BNBUSDT,86.1702,86.1702,0.7999999999999545,0.7999999999999545,-0.0,1.5666891683985695,1.2235939754579273,1.2803995441480003,56.14803543676297,944.7994840960097,942.9441425402639,0.9041504190270189,-1.8271971542741137,Alta,decisao,info,decisao,943.115,0.011,,2025-09-26T14:00:25+00:00,2025-09-26T11:00:25-03:00
2025-09-27 10:15:00,966.85,BNBUSDT,253.625,245358.76482,-0.5499999999999545,0.0,0.5499999999999545,0.5993565249476865,0.7062206882905543,0.8486816300984635,45.907397806146946,967.9703371882589,968.6282280813781,-0.7768745701220041,-0.18368541553487575,Baixa,decisao,info,decisao,966.365,,,2025-09-27T10:19:41+00:00,2025-09-27T07:19:41-03:00
2025-09-27 10:30:00,967.31,BNBUSDT,212.094,205159.12983,0.009999999999990905,0.009999999999990905,-0.0,0.5751828648063853,0.6591920596814582,0.8725573319016179,46.597095695623864,967.8902621335819,968.5753079731387,-0.881282718234047,-0.37876003238873557,Baixa,no_trade_zone,info,no_trade_zone,966.785,,,2025-09-27T10:32:39+00:00,2025-09-27T07:32:39-03:00
2025-09-27 10:30:00,969.91,BNBUSDT,1313.168,1272193.23757,2.6100000000000136,2.6100000000000136,-0.0,0.7608971505206725,0.6591920596814582,1.154287493827461,53.58094020109968,968.5402621335819,968.8116716095024,-0.358111986526751,-0.27412588604727633,Baixa,decisao,info,decisao,969.595,,,2025-09-27T10:38:58+00:00,2025-09-27T07:38:58-03:00
2025-09-27 10:45:00,971.72,BNBUSDT,2134.706,2073121.92685,1.4800000000000182,1.4800000000000182,-0.0,0.860576353765832,0.5463665816478266,1.575089660810435,61.16640071921694,969.3900315096821,968.7733489726065,1.1552269577125571,0.7998459421799587,Alta,decisao,info,decisao,971.995,,,2025-09-27T10:47:48+00:00,2025-09-27T07:47:48-03:00
2025-09-28 03:45:00,972.5,BNBUSDT,91.5374,91.5374,0.20000000000004547,0.20000000000004547,-0.0,0.7542894226707241,0.6487048018308996,1.162762200220845,53.76283162809635,972.0410870469977,970.9040800027744,0.9184604976928767,-0.154342285231574,Alta,no_trade_zone,info,no_trade_zone,971.755,,,2025-09-28T03:52:00+00:00,2025-09-28T00:52:00-03:00
2025-09-28 04:00:00,974.9,BNBUSDT,207.5575,207.5575,0.6999999999999318,0.6999999999999318,-0.0,0.8651849366013485,0.6000672567210181,1.4418132749469252,59.04682760717092,973.0745644357658,971.395063497917,1.8118575105117998,0.42374991611748086,Alta,no_trade_zone,info,no_trade_zone,973.205,,,2025-09-28T04:10:14+00:00,2025-09-28T01:10:14-03:00
2025-09-28 04:15:00,973.3,BNBUSDT,59.4055,59.4055,-1.0,0.0,1.0,0.7656083219859082,0.6327057443358423,1.21005432436776,54.752243464147675,973.01842321356,971.5169490564455,1.700585157631167,0.6771492959005306,Alta,no_trade_zone,info,no_trade_zone,973.725,,,2025-09-28T04:19:05+00:00,2025-09-28T01:19:05-03:00
2025-09-28 04:15:00,972.2,BNBUSDT,70.011,70.011,-2.099999999999909,0.0,2.099999999999909,0.7656083219859082,0.7112771729072643,1.0763853405509578,51.839382581334576,972.7434232135602,971.4169490564454,1.4792436942167342,0.6328810032176441,Alta,no_trade_zone,info,no_trade_zone,971.405,,,2025-09-28T04:24:39+00:00,2025-09-28T01:24:39-03:00
2025-09-28 04:30:00,971.6,BNBUSDT,0.071,0.071,0.20000000000004547,0.20000000000004547,-0.0,0.7281819579928799,0.7096026519723412,1.0261826896628663,50.646108808362754,972.307566390791,971.3521409565316,1.2118021800555425,0.8790537828840452,Alta,no_trade_zone,info,no_trade_zone,971.145,,,2025-09-28T04:31:07+00:00,2025-09-28T01:31:07-03:00
